==> Canonical JSON Lean fixture drift
==> Lean 4 proof build
✔ [818/1534] Built Mathlib.Algebra.Order.Monoid.Unbundled.Basic (14s)
✔ [819/1534] Built Mathlib.Algebra.Group.Equiv.TypeTags (5.6s)
✔ [820/1534] Built Mathlib.Algebra.GroupWithZero.Semiconj (2.9s)
✔ [821/1534] Built Mathlib.Order.PropInstances (2.5s)
✔ [822/1534] Built Mathlib.Algebra.GroupWithZero.Divisibility (4.0s)
✔ [823/1534] Built Mathlib.Algebra.GroupWithZero.Action.Defs (7.1s)
✔ [824/1534] Built Mathlib.Algebra.EuclideanDomain.Field (4.8s)
✔ [825/1534] Built Mathlib.Tactic.Order.Graph.Tarjan (3.5s)
✔ [826/1534] Built Mathlib.Algebra.Group.Invertible.Basic (3.8s)
✔ [827/1534] Built Mathlib.Data.List.Chain (13s)
✔ [828/1534] Built Mathlib.Algebra.Group.Prod (11s)
✔ [829/1534] Built Mathlib.Algebra.Group.Action.Hom (4.3s)
✔ [830/1534] Built Mathlib.Algebra.Group.Even (5.5s)
✔ [831/1534] Built Mathlib.Data.Multiset.ZeroCons (7.0s)
✔ [832/1534] Built Mathlib.Data.List.Sublists (5.4s)
✔ [833/1534] Built Mathlib.Data.List.Perm.Lattice (5.5s)
✔ [834/1534] Built Mathlib.Algebra.GroupWithZero.WithZero (9.5s)
✔ [835/1534] Built Mathlib.Data.List.NatAntidiagonal (3.9s)
✔ [836/1534] Built Mathlib.Data.List.Duplicate (4.6s)
✔ [837/1534] Built Mathlib.Data.List.Dedup (4.3s)
✔ [838/1534] Built Mathlib.Data.List.MinMax (8.4s)
✔ [839/1534] Built Mathlib.Algebra.GroupWithZero.Units.Equiv (4.2s)
✔ [840/1534] Built Mathlib.Algebra.Ring.Rat (4.7s)
✔ [841/1534] Built Mathlib.Data.List.OffDiag (7.9s)
✔ [842/1534] Built Mathlib.Data.List.Rotate (7.3s)
✔ [843/1534] Built Mathlib.Algebra.Order.Monoid.Unbundled.ExistsOfLE (3.7s)
✔ [844/1534] Built Mathlib.Algebra.Order.Sub.Defs (5.9s)
✔ [845/1534] Built Mathlib.Algebra.Order.Monoid.Unbundled.MinMax (5.7s)
✔ [846/1534] Built Mathlib.Algebra.Order.Monoid.Defs (4.1s)
✔ [847/1534] Built Mathlib.Algebra.Order.Monoid.NatCast (4.5s)
✔ [848/1534] Built Mathlib.Algebra.BigOperators.Group.List.Basic (13s)
✔ [849/1534] Built Mathlib.Algebra.GroupWithZero.Commute (3.4s)
✔ [850/1534] Built Mathlib.Algebra.GroupWithZero.Action.Opposite (3.3s)
✔ [851/1534] Built Mathlib.Data.Int.GCD (5.9s)
✔ [852/1534] Built Mathlib.Algebra.Order.GroupWithZero.Action.Synonym (3.8s)
✔ [853/1534] Built Mathlib.Algebra.Ring.Hom.Defs (10s)
✔ [854/1534] Built Mathlib.Algebra.Order.Monoid.Unbundled.Pow (7.4s)
✔ [855/1534] Built Mathlib.Algebra.GroupWithZero.Action.Units (4.3s)
✔ [856/1534] Built Mathlib.Algebra.GroupWithZero.Action.Hom (4.5s)
✔ [857/1534] Built Mathlib.Algebra.Regular.SMul (5.2s)
✔ [858/1534] Built Mathlib.Algebra.Prime.Defs (4.2s)
✔ [859/1534] Built Mathlib.Algebra.Module.Defs (6.6s)
✔ [860/1534] Built Mathlib.Algebra.GroupWithZero.Invertible (4.3s)
✔ [861/1534] Built Mathlib.Order.Hom.Basic (21s)
✔ [862/1534] Built Mathlib.Data.List.Range (4.8s)
✔ [863/1534] Built Mathlib.Data.Nat.Cast.Prod (4.2s)
✔ [864/1534] Built Mathlib.Algebra.Group.Action.Basic (5.9s)
✔ [865/1534] Built Mathlib.Algebra.EuclideanDomain.Basic (7.0s)
✔ [866/1534] Built Mathlib.Data.Set.Basic (10s)
✔ [867/1534] Built Mathlib.Data.Nat.GCD.Basic (7.4s)
✔ [868/1534] Built Mathlib.Algebra.Group.Irreducible.Lemmas (4.4s)
✔ [869/1534] Built Mathlib.Data.Multiset.Count (4.6s)
✔ [870/1534] Built Mathlib.Order.Heyting.Basic (14s)
✔ [871/1534] Built Mathlib.Algebra.GroupWithZero.Prod (3.6s)
✔ [872/1534] Built Mathlib.Data.Multiset.Basic (4.4s)
✔ [873/1534] Built Mathlib.Algebra.Group.Action.Prod (6.1s)
✔ [874/1534] Built Mathlib.Tactic.Order (10s)
✔ [875/1534] Built Mathlib.Algebra.Order.Monoid.Unbundled.TypeTags (4.0s)
✔ [876/1534] Built Mathlib.Algebra.Order.Monoid.OrderDual (2.9s)
✔ [877/1534] Built Mathlib.Algebra.Group.Nat.Even (7.9s)
✔ [878/1534] Built Mathlib.Data.List.Permutation (6.4s)
✔ [879/1534] Built Mathlib.Algebra.Order.Group.Int (3.1s)
✔ [880/1534] Built Mathlib.Algebra.Order.Sub.Unbundled.Basic (5.6s)
✔ [881/1534] Built Mathlib.Algebra.GroupWithZero.Units.Lemmas (4.2s)
✔ [882/1534] Built Mathlib.Data.Nat.Cast.Basic (4.6s)
✔ [883/1534] Built Mathlib.Algebra.Ring.Units (4.4s)
✔ [884/1534] Built Mathlib.Algebra.GroupWithZero.Action.End (2.8s)
✔ [885/1534] Built Mathlib.Algebra.Order.Monoid.Canonical.Defs (6.0s)
✔ [886/1534] Built Mathlib.Algebra.Order.Monoid.Basic (3.7s)
✔ [887/1534] Built Mathlib.Algebra.Ring.Invertible (6.3s)
✔ [888/1534] Built Mathlib.Algebra.Order.Monoid.Units (3.8s)
✔ [889/1534] Built Mathlib.Data.Nat.Prime.Defs (6.8s)
✔ [890/1534] Built Mathlib.Tactic.ApplyFun (6.4s)
✔ [891/1534] Built Mathlib.Algebra.Ring.Opposite (10s)
✔ [892/1534] Built Mathlib.Algebra.Order.Monoid.Unbundled.WithTop (15s)
✔ [893/1534] Built Mathlib.Tactic.NormNum.Result (9.0s)
✔ [894/1534] Built Mathlib.Data.Int.Cast.Prod (3.3s)
✔ [895/1534] Built Mathlib.Algebra.Order.Group.Unbundled.Basic (15s)
✔ [896/1534] Built Mathlib.Algebra.BigOperators.Group.List.Lemmas (5.6s)
✔ [897/1534] Built Mathlib.Order.Antisymmetrization (8.3s)
✔ [898/1534] Built Mathlib.Data.Nat.Order.Lemmas (3.6s)
✔ [899/1534] Built Mathlib.Data.Set.Inclusion (3.0s)
✔ [900/1534] Built Mathlib.Data.Set.Order (4.6s)
✔ [901/1534] Built Mathlib.Order.Hom.Lattice (11s)
✔ [902/1534] Built Mathlib.Data.SetLike.Basic (5.5s)
✔ [903/1534] Built Mathlib.Data.Set.Disjoint (4.4s)
✔ [904/1534] Built Mathlib.Order.Hom.Bounded (11s)
✔ [905/1534] Built Mathlib.Algebra.Prime.Lemmas (5.2s)
✔ [906/1534] Built Mathlib.Order.BooleanAlgebra.Defs (5.1s)
✔ [907/1534] Built Mathlib.Algebra.Ring.Int.Units (3.4s)
✔ [908/1534] Built Mathlib.Data.Multiset.AddSub (6.9s)
✔ [909/1534] Built Mathlib.Algebra.Ring.Action.Basic (4.1s)
✔ [910/1534] Built Mathlib.Algebra.Ring.Commute (4.9s)
✔ [911/1534] Built Mathlib.Algebra.Group.Int.Even (6.1s)
✔ [912/1534] Built Mathlib.Algebra.GroupWithZero.Action.Prod (5.1s)
✔ [913/1534] Built Mathlib.Data.Nat.Cast.Order.Basic (6.1s)
✔ [914/1534] Built Mathlib.Algebra.Module.RingHom (4.8s)
✔ [915/1534] Built Mathlib.Algebra.Order.Monoid.TypeTags (3.7s)
✔ [916/1534] Built Mathlib.Algebra.Group.End (14s)
✔ [917/1534] Built Mathlib.Algebra.Order.Group.Nat (3.4s)
✔ [918/1534] Built Mathlib.Algebra.Order.Group.Units (3.6s)
✔ [919/1534] Built Mathlib.Algebra.Order.Sub.Basic (5.5s)
✔ [920/1534] Built Mathlib.Algebra.Module.Opposite (3.5s)
✔ [921/1534] Built Mathlib.Algebra.Order.Sub.WithTop (3.9s)
✔ [922/1534] Built Mathlib.Algebra.Order.Monoid.WithTop (3.3s)
✔ [923/1534] Built Mathlib.Algebra.Order.BigOperators.Group.List (6.6s)
✔ [924/1534] Built Mathlib.Algebra.CharP.Defs (6.5s)
✔ [925/1534] Built Mathlib.Algebra.Order.Group.OrderIso (4.9s)
✔ [926/1534] Built Mathlib.Algebra.Order.Group.Defs (3.7s)
✔ [927/1534] Built Mathlib.Algebra.Order.Group.Basic (4.7s)
✔ [928/1534] Built Mathlib.Data.Sum.Order (16s)
✔ [929/1534] Built Mathlib.Algebra.Group.Center (20s)
✔ [930/1534] Built Mathlib.Tactic.NormNum.Core (8.0s)
✔ [931/1534] Built Mathlib.Data.Multiset.Replicate (3.2s)
✔ [932/1534] Built Mathlib.Algebra.Group.Subsemigroup.Defs (6.8s)
✔ [933/1534] Built Mathlib.Algebra.Module.PUnit (4.4s)
✔ [934/1534] Built Mathlib.Algebra.BigOperators.Ring.List (3.9s)
✔ [935/1534] Built Mathlib.Data.Nat.Cast.Commute (4.3s)
✔ [936/1534] Built Mathlib.Algebra.Module.Prod (3.3s)
✔ [937/1534] Built Mathlib.Algebra.GroupWithZero.Associated (10s)
✔ [938/1534] Built Mathlib.Algebra.Group.Action.End (5.2s)
✔ [939/1534] Built Mathlib.Algebra.Group.Conj (5.9s)
✔ [940/1534] Built Mathlib.Algebra.GroupWithZero.Center (3.6s)
✔ [941/1534] Built Mathlib.Algebra.Ring.Centralizer (4.2s)
✔ [942/1534] Built Mathlib.Algebra.Order.Group.Lattice (4.7s)
✔ [943/1534] Built Mathlib.Data.Set.Insert (12s)
✔ [944/1534] Built Mathlib.Order.BooleanAlgebra.Basic (12s)
✔ [945/1534] Built Mathlib.Algebra.Order.AddGroupWithTop (6.3s)
✔ [946/1534] Built Mathlib.GroupTheory.Subsemigroup.Center (2.0s)
✔ [947/1534] Built Mathlib.Algebra.Field.Basic (11s)
✔ [948/1534] Built Mathlib.Algebra.Ring.Associated (3.4s)
✔ [949/1534] Built Mathlib.Algebra.Order.Hom.Monoid (17s)
✔ [950/1534] Built Mathlib.Algebra.GroupWithZero.Action.Basic (3.0s)
✔ [951/1534] Built Mathlib.Data.List.Prime (4.3s)
✔ [952/1534] Built Mathlib.Data.Bool.Set (3.6s)
✔ [953/1534] Built Mathlib.Data.Set.Subsingleton (5.0s)
✔ [954/1534] Built Mathlib.Algebra.Group.Submonoid.Defs (9.1s)
✔ [955/1534] Built Mathlib.Order.BooleanAlgebra.Set (8.2s)
✔ [956/1534] Built Mathlib.Algebra.Order.Group.Unbundled.Abs (11s)
✔ [957/1534] Built Mathlib.Order.SymmDiff (8.9s)
✔ [958/1534] Built Mathlib.Algebra.GroupWithZero.Submonoid.Primal (3.8s)
✔ [959/1534] Built Mathlib.Algebra.Ring.Parity (15s)
✔ [960/1534] Built Mathlib.Algebra.Group.Submonoid.MulAction (5.1s)
✔ [961/1534] Built Mathlib.RingTheory.NonUnitalSubsemiring.Defs (6.0s)
✔ [962/1534] Built Mathlib.Tactic.NormNum.Basic (17s)
✔ [963/1534] Built Mathlib.Data.Part (11s)
✔ [964/1534] Built Mathlib.Data.Set.SymmDiff (3.6s)
✔ [965/1534] Built Mathlib.Algebra.Order.Group.Unbundled.Int (5.0s)
✔ [966/1534] Built Mathlib.Order.Filter.Defs (10s)
✔ [967/1534] Built Mathlib.Algebra.Order.Group.Abs (9.5s)
✔ [968/1534] Built Mathlib.Order.Interval.Set.Basic (12s)
✔ [969/1534] Built Mathlib.Data.Nat.Prime.Basic (6.4s)
✔ [970/1534] Built Mathlib.Algebra.Order.Group.PosPart (10s)
✔ [971/1534] Built Mathlib.Algebra.Group.Submonoid.DistribMulAction (3.4s)
✔ [972/1534] Built Mathlib.Data.Int.Cast.Lemmas (8.1s)
✔ [973/1534] Built Mathlib.Order.Part (2.8s)
✔ [974/1534] Built Mathlib.Algebra.Group.Subgroup.Defs (17s)
✔ [975/1534] Built Mathlib.Data.Nat.Bitwise (10s)
✔ [976/1534] Built Mathlib.Algebra.EuclideanDomain.Int (3.7s)
✔ [977/1534] Built Mathlib.Algebra.Ring.Int.Parity (10s)
✔ [978/1534] Built Mathlib.Algebra.Ring.Subsemiring.Defs (8.1s)
✔ [979/1534] Built Mathlib.GroupTheory.GroupAction.Hom (39s)
✔ [980/1534] Built Mathlib.Algebra.GCDMonoid.Basic (26s)
✔ [981/1534] Built Mathlib.Order.Hom.BoundedLattice (14s)
✔ [982/1534] Built Mathlib.Data.Nat.Prime.Pow (2.9s)
✔ [983/1534] Built Mathlib.Data.Nat.Prime.Int (3.7s)
✔ [984/1534] Built Mathlib.Algebra.Order.Ring.Unbundled.Rat (9.5s)
✔ [985/1534] Built Mathlib.Algebra.Order.Hom.Basic (7.9s)
✔ [986/1534] Built Mathlib.Algebra.Ring.Center (5.2s)
✔ [987/1534] Built Mathlib.Algebra.Ring.Action.Subobjects (3.0s)
✔ [988/1534] Built Mathlib.Algebra.Module.NatInt (5.7s)
✔ [989/1534] Built Mathlib.Data.Nat.ModEq (9.8s)
✔ [990/1534] Built Mathlib.Data.Rat.Lemmas (6.0s)
✔ [991/1534] Built Mathlib.Tactic.Abel (15s)
✔ [992/1534] Built Mathlib.Algebra.GCDMonoid.Nat (4.4s)
✔ [993/1534] Built Mathlib.Algebra.Module.End (4.2s)
✔ [994/1534] Built Mathlib.RingTheory.NonUnitalSubring.Defs (7.9s)
✔ [995/1534] Built Mathlib.Tactic.NormNum.Pow (10s)
✔ [996/1534] Built Mathlib.Algebra.Module.Torsion.Free (5.9s)
✔ [997/1534] Built Mathlib.Order.Hom.WithTopBot (7.1s)
✔ [998/1534] Built Mathlib.Data.Int.ModEq (6.1s)
✔ [999/1534] Built Mathlib.Data.Set.Image (19s)
✔ [1000/1534] Built Mathlib.Algebra.Module.Torsion.Field (2.0s)
✔ [1001/1534] Built Mathlib.Algebra.NoZeroSMulDivisors.Defs (2.0s)
✔ [1002/1534] Built Mathlib.Order.Interval.Set.LinearOrder (15s)
✔ [1003/1534] Built Mathlib.Data.Nat.Set (2.5s)
✔ [1004/1534] Built Mathlib.Data.Set.List (2.6s)
✔ [1005/1534] Built Mathlib.Algebra.Ring.Subring.Defs (6.8s)
✔ [1006/1534] Built Mathlib.Data.Set.Restrict (4.4s)
✔ [1007/1534] Built Mathlib.Order.Interval.Set.WithBotTop (4.9s)
✔ [1008/1534] Built Mathlib.Logic.Embedding.Set (5.2s)
✔ [1009/1534] Built Mathlib.Algebra.Notation.Support (5.3s)
✔ [1010/1534] Built Mathlib.Order.Directed (5.5s)
✔ [1011/1534] Built Mathlib.Logic.Function.DependsOn (2.0s)
✔ [1012/1534] Built Mathlib.Algebra.Group.Support (2.5s)
✔ [1013/1534] Built Mathlib.Data.Int.CharZero (2.6s)
✔ [1014/1534] Built Mathlib.Data.Multiset.MapFold (5.6s)
✔ [1015/1534] Built Mathlib.Algebra.Ring.CharZero (3.1s)
✔ [1016/1534] Built Mathlib.Data.Multiset.NatAntidiagonal (1.0s)
✔ [1017/1534] Built Mathlib.Data.Set.Prod (14s)
✔ [1018/1534] Built Mathlib.Order.Bounds.Basic (9.4s)
✔ [1019/1534] Built Mathlib.Data.Nat.Prime.Infinite (2.0s)
✔ [1020/1534] Built Mathlib.Data.Set.NAry (4.4s)
✔ [1021/1534] Built Mathlib.Order.CompleteLattice.Defs (3.9s)
✔ [1022/1534] Built Mathlib.Order.LatticeIntervals (4.4s)
✔ [1023/1534] Built Mathlib.Data.Set.Function (8.4s)
✔ [1024/1534] Built Mathlib.Algebra.Group.Pointwise.Set.Scalar (4.1s)
✔ [1025/1534] Built Mathlib.Order.Bounds.Image (4.2s)
✔ [1026/1534] Built Mathlib.Algebra.Order.Interval.Set.Monoid (3.6s)
✔ [1027/1534] Built Mathlib.Order.WellFounded (3.7s)
✔ [1028/1534] Built Mathlib.Dynamics.FixedPoints.Basic (3.0s)
✔ [1029/1534] Built Mathlib.Data.Set.Monotone (5.2s)
✔ [1030/1534] Built Mathlib.Data.Set.Piecewise (5.7s)
✔ [1031/1534] Built Mathlib.Data.Multiset.Filter (6.8s)
✔ [1032/1534] Built Mathlib.Order.Interval.Set.Image (7.8s)
✔ [1033/1534] Built Mathlib.Order.ConditionallyCompleteLattice.Defs (4.3s)
✔ [1034/1534] Built Mathlib.Order.ScottContinuity (7.8s)
✔ [1035/1534] Built Mathlib.Data.Set.Pairwise.Basic (8.1s)
✔ [1036/1534] Built Mathlib.Algebra.Group.Action.Pi (4.7s)
✔ [1037/1534] Built Mathlib.Logic.Equiv.Set (12s)
✔ [1038/1534] Built Mathlib.Algebra.BigOperators.Group.Multiset.Defs (5.6s)
✔ [1039/1534] Built Mathlib.Algebra.Notation.Indicator (7.2s)
✔ [1040/1534] Built Mathlib.Order.Minimal (10s)
✔ [1041/1534] Built Mathlib.Data.Finset.Defs (6.3s)
✔ [1042/1534] Built Mathlib.Data.Multiset.UnionInter (7.2s)
✔ [1043/1534] Built Mathlib.Algebra.GroupWithZero.Action.Pi (5.3s)
✔ [1044/1534] Built Mathlib.Logic.Small.Basic (3.5s)
✔ [1045/1534] Built Mathlib.Order.RelIso.Set (4.1s)
✔ [1046/1534] Built Mathlib.Order.Interval.Set.UnorderedInterval (10s)
✔ [1047/1534] Built Mathlib.Data.Finset.Order (3.5s)
✔ [1048/1534] Built Mathlib.Order.Hom.Set (5.4s)
✔ [1049/1534] Built Mathlib.Data.Finset.Erase (4.3s)
✔ [1050/1534] Built Mathlib.Algebra.Group.Pi.Lemmas (15s)
✔ [1051/1534] Built Mathlib.Algebra.Module.Basic (6.9s)
✔ [1052/1534] Built Mathlib.Data.Finset.Attach (3.3s)
✔ [1053/1534] Built Mathlib.Algebra.Group.Indicator (7.2s)
✔ [1054/1534] Built Mathlib.Data.Finset.Empty (5.9s)
✔ [1055/1534] Built Mathlib.Algebra.Group.Pointwise.Set.Basic (26s)
✔ [1056/1534] Built Mathlib.Data.Multiset.Range (3.7s)
✔ [1057/1534] Built Mathlib.Data.Countable.Small (2.8s)
✔ [1058/1534] Built Mathlib.Algebra.Order.GroupWithZero.Unbundled.Basic (23s)
✔ [1059/1534] Built Mathlib.Data.Multiset.Dedup (4.7s)
✔ [1060/1534] Built Mathlib.Order.Interval.Set.OrderEmbedding (3.9s)
✔ [1061/1534] Built Mathlib.Order.Interval.Set.OrderIso (3.6s)
✔ [1062/1534] Built Mathlib.Order.Preorder.Chain (6.1s)
✔ [1063/1534] Built Mathlib.Algebra.GroupWithZero.Pointwise.Set.Basic (4.4s)
✔ [1064/1534] Built Mathlib.Data.Fin.SuccPred (15s)
✔ [1065/1534] Built Mathlib.Data.Finset.Filter (5.1s)
✔ [1066/1534] Built Mathlib.Algebra.Order.BigOperators.GroupWithZero.List (5.3s)
✔ [1067/1534] Built Mathlib.Algebra.Ring.Equiv (18s)
✔ [1068/1534] Built Mathlib.Data.Finset.Dedup (3.6s)
✔ [1069/1534] Built Mathlib.Data.Multiset.Fold (4.6s)
✔ [1070/1534] Built Mathlib.Order.Hom.Lex (10s)
✔ [1071/1534] Built Mathlib.GroupTheory.GroupAction.DomAct.Basic (10s)
✔ [1072/1534] Built Mathlib.Data.Multiset.FinsetOps (5.0s)
✔ [1073/1534] Built Mathlib.Algebra.Order.Nonneg.Basic (9.1s)
✔ [1074/1534] Built Mathlib.Data.Fin.Rev (3.9s)
✔ [1075/1534] Built Mathlib.Order.Antichain (6.6s)
✔ [1076/1534] Built Mathlib.Data.Fin.Embedding (6.3s)
✔ [1077/1534] Built Mathlib.Algebra.Ring.Action.Group (4.2s)
✔ [1078/1534] Built Mathlib.Algebra.Order.BigOperators.GroupWithZero.Multiset (5.4s)
✔ [1079/1534] Built Mathlib.Order.CompleteLattice.Basic (17s)
✔ [1080/1534] Built Mathlib.Data.Fintype.Defs (8.2s)
✔ [1081/1534] Built Mathlib.Data.Vector.Basic (10s)
✔ [1082/1534] Built Mathlib.Algebra.Ring.CompTypeclasses (4.9s)
✔ [1083/1534] Built Mathlib.Algebra.Order.Ring.Unbundled.Basic (17s)
✔ [1084/1534] Built Mathlib.Algebra.Order.Group.Multiset (5.9s)
✔ [1085/1534] Built Mathlib.Algebra.Order.BigOperators.Group.Multiset (6.4s)
✔ [1086/1534] Built Mathlib.Algebra.Ring.ULift (9.2s)
✔ [1087/1534] Built Mathlib.Algebra.Module.Hom (6.1s)
✔ [1088/1534] Built Mathlib.Order.UpperLower.Basic (16s)
✔ [1089/1534] Built Mathlib.Data.Finset.Lattice.Basic (7.0s)
✔ [1090/1534] Built Mathlib.Data.Multiset.Lattice (5.7s)
✔ [1091/1534] Built Mathlib.Algebra.Group.Fin.Basic (6.0s)
✔ [1092/1534] Built Mathlib.Order.Interval.Set.OrdConnected (7.3s)
✔ [1093/1534] Built Mathlib.Data.NNRat.Defs (8.6s)
✔ [1094/1534] Built Mathlib.Order.CompleteLattice.Lemmas (5.0s)
✔ [1095/1534] Built Mathlib.Algebra.Order.GroupWithZero.Canonical (26s)
✔ [1096/1534] Built Mathlib.Order.Fin.Basic (6.0s)
✔ [1097/1534] Built Mathlib.Data.Finset.Insert (12s)
✔ [1098/1534] Built Mathlib.Tactic.FinCases (5.4s)
✔ [1099/1534] Built Mathlib.Data.Setoid.Basic (8.1s)
✔ [1100/1534] Built Mathlib.Data.Multiset.OrderedMonoid (3.1s)
✔ [1101/1534] Built Mathlib.Order.GaloisConnection.Basic (10s)
✔ [1102/1534] Built Mathlib.Algebra.Order.Ring.Defs (4.9s)
✔ [1103/1534] Built Mathlib.Algebra.Ring.Pi (8.0s)
✔ [1104/1534] Built Mathlib.Data.Multiset.Sum (4.9s)
✔ [1105/1534] Built Mathlib.Algebra.GCDMonoid.Multiset (6.3s)
✔ [1106/1534] Built Mathlib.Algebra.BigOperators.Group.Multiset.Basic (7.7s)
✔ [1107/1534] Built Mathlib.Order.OmegaCompletePartialOrder (14s)
✔ [1108/1534] Built Mathlib.Algebra.Field.Rat (4.0s)
✔ [1109/1534] Built Mathlib.Algebra.CharP.Basic (6.2s)
✔ [1110/1534] Built Mathlib.Algebra.Ring.Prod (11s)
✔ [1111/1534] Built Mathlib.Data.Finset.Lattice.Lemmas (5.2s)
✔ [1112/1534] Built Mathlib.Data.Finset.Range (6.9s)
✔ [1113/1534] Built Mathlib.Data.Finset.SDiff (7.6s)
✔ [1114/1534] Built Mathlib.Algebra.Order.Hom.MonoidWithZero (10s)
✔ [1115/1534] Built Mathlib.Order.InitialSeg (13s)
✔ [1116/1534] Built Mathlib.Data.Finset.Disjoint (7.7s)
✔ [1117/1534] Built Mathlib.Order.Cover (13s)
✔ [1118/1534] Built Mathlib.Algebra.Order.Ring.Nat (4.9s)
✔ [1119/1534] Built Mathlib.Order.Interval.Set.Fin (13s)
✔ [1120/1534] Built Mathlib.Order.Hom.Order (5.6s)
✔ [1121/1534] Built Mathlib.Algebra.Order.Ring.InjSurj (3.9s)
✔ [1122/1534] Built Mathlib.Data.Sym.Basic (12s)
✔ [1123/1534] Built Mathlib.Algebra.Order.Ring.Int (7.8s)
✔ [1124/1534] Built Mathlib.Data.Fin.Tuple.Basic (18s)
✔ [1125/1534] Built Mathlib.Algebra.Order.Ring.Rat (2.8s)
✔ [1126/1534] Built Mathlib.GroupTheory.Congruence.Defs (13s)
✔ [1127/1534] Built Mathlib.Algebra.Order.Ring.Canonical (5.1s)
✔ [1128/1534] Built Mathlib.Algebra.Module.Pi (4.5s)
✔ [1129/1534] Built Mathlib.Algebra.Order.Positive.Ring (5.4s)
✔ [1130/1534] Built Mathlib.Algebra.Order.Ring.Basic (6.8s)
✔ [1131/1534] Built Mathlib.Tactic.CancelDenoms.Core (12s)
✔ [1132/1534] Built Mathlib.Data.Multiset.Bind (8.0s)
✔ [1133/1534] Built Mathlib.Order.CompleteBooleanAlgebra (20s)
✔ [1134/1534] Built Mathlib.Data.Rat.Cast.Defs (9.1s)
✔ [1135/1534] Built Mathlib.Data.Nat.Cast.Order.Ring (6.7s)
✔ [1136/1534] Built Mathlib.Algebra.Order.Kleene (11s)
✔ [1137/1534] Built Mathlib.Algebra.Order.Hom.Ring (10s)
✔ [1138/1534] Built Mathlib.Algebra.IsPrimePow (6.3s)
✔ [1139/1534] Built Mathlib.Algebra.Module.LinearMap.Defs (37s)
✔ [1140/1534] Built Mathlib.Data.List.OfFn (4.3s)
✔ [1141/1534] Built Mathlib.Order.ModularLattice (9.0s)
✔ [1142/1534] Built Mathlib.Data.Finset.Image (12s)
✔ [1143/1534] Built Mathlib.Algebra.Order.BigOperators.Ring.List (3.6s)
✔ [1144/1534] Built Mathlib.Algebra.Module.Torsion.Pi (3.9s)
✔ [1145/1534] Built Mathlib.Algebra.Order.Field.Canonical (4.8s)
✔ [1146/1534] Built Mathlib.Order.FixedPoints (8.4s)
✔ [1147/1534] Built Mathlib.Data.Finset.Basic (15s)
✔ [1148/1534] Built Mathlib.GroupTheory.Congruence.Hom (8.5s)
✔ [1149/1534] Built Mathlib.Data.Fin.VecNotation (9.9s)
✔ [1150/1534] Built Mathlib.Data.Multiset.Powerset (5.5s)
✔ [1151/1534] Built Mathlib.Data.Multiset.Pi (4.6s)
✔ [1152/1534] Built Mathlib.Data.Multiset.Sections (4.5s)
✔ [1153/1534] Built Mathlib.Data.Set.BooleanAlgebra (4.0s)
✔ [1154/1534] Built Mathlib.Data.PNat.Basic (7.5s)
✔ [1155/1534] Built Mathlib.Data.Rat.Cast.CharZero (5.2s)
✔ [1156/1534] Built Mathlib.Algebra.Order.Module.Defs (30s)
✔ [1157/1534] Built Mathlib.Algebra.Order.Invertible (4.1s)
✔ [1158/1534] Built Mathlib.Tactic.Linarith.Lemmas (4.9s)
✔ [1159/1534] Built Mathlib.Tactic.NormNum.Abs (4.0s)
✔ [1160/1534] Built Mathlib.Algebra.Order.Ring.Cast (7.2s)
✔ [1161/1534] Built Mathlib.Algebra.Group.Pointwise.Set.ListOfFn (4.4s)
✔ [1162/1534] Built Mathlib.Algebra.Order.Ring.Abs (9.2s)
✔ [1163/1534] Built Mathlib.Data.List.FinRange (4.8s)
✔ [1164/1534] Built Mathlib.Data.Fintype.OfMap (3.9s)
✔ [1165/1534] Built Mathlib.Data.Finset.SymmDiff (3.3s)
✔ [1166/1534] Built Mathlib.Algebra.Order.BigOperators.Ring.Multiset (4.7s)
✔ [1167/1534] Built Mathlib.Algebra.Order.Ring.WithTop (16s)
✔ [1168/1534] Built Mathlib.Algebra.Algebra.Defs (9.1s)
✔ [1169/1534] Built Mathlib.Data.Finset.Fold (4.7s)
✔ [1170/1534] Built Mathlib.Data.Finset.BooleanAlgebra (5.4s)
✔ [1171/1534] Built Mathlib.Data.Multiset.Antidiagonal (4.1s)
✔ [1172/1534] Built Mathlib.Algebra.Module.LinearMap.Basic (8.2s)
✔ [1173/1534] Built Mathlib.Algebra.Group.Fin.Tuple (6.1s)
✔ [1174/1534] Built Mathlib.Logic.Equiv.Fin.Basic (7.2s)
✔ [1175/1534] Built Mathlib.Data.Set.Semiring (7.5s)
✔ [1176/1534] Built Mathlib.Order.Closure (9.3s)
✔ [1177/1534] Built Mathlib.Algebra.Order.Nonneg.Module (6.4s)
✔ [1178/1534] Built Mathlib.Tactic.Linarith.Datatypes (6.5s)
✔ [1179/1534] Built Mathlib.Data.List.Sort (18s)
✔ [1180/1534] Built Mathlib.GroupTheory.GroupAction.Defs (11s)
✔ [1181/1534] Built Mathlib.Tactic.NormNum.Inv (9.5s)
✔ [1182/1534] Built Mathlib.Data.Set.Sigma (12s)
✔ [1183/1534] Built Mathlib.Algebra.GCDMonoid.Finset (6.7s)
✔ [1184/1534] Built Mathlib.Data.Finset.Piecewise (4.3s)
✔ [1185/1534] Built Mathlib.Algebra.BigOperators.Ring.Multiset (4.4s)
